CRASH_DT,Latitude,Longitude,cloudiness,temperature,feels_like,pressure,humidity,wind_deg,wind_speed,rain,weather_desc,LOCATION,CRASH_DATE,DOW,Hour,zipcode
1623487560,40.749725,-73.98363,75.0,290.79,290.62,1011.0,77.0,60.0,1.54,0.0,broken clouds,NYC,2021-06-12 08:46:00,5,8,10018.0
1623123660,40.60507,-73.97913,1.0,297.57,297.87,1018.0,69.0,197.0,3.45,0.0,clear sky,NYC,2021-06-08 03:41:00,1,3,11223.0
1623504600,40.792854,-73.96753,90.0,291.48,291.25,1013.0,72.0,60.0,4.63,0.0,overcast clouds,NYC,2021-06-12 13:30:00,5,13,10025.0
1623484800,40.67911,-73.880615,75.0,290.98,291.12,1011.0,88.0,20.0,4.12,0.0,broken clouds,NYC,2021-06-12 08:00:00,5,8,11208.0
1623512100,40.8913,-73.8507,90.0,291.28,291.03,1012.0,72.0,50.0,4.63,0.0,overcast clouds,NYC,2021-06-12 15:35:00,5,15,10466.0
1623508200,40.7606,-73.96434,90.0,292.06,292.02,1013.0,77.0,60.0,3.6,0.0,overcast clouds,NYC,2021-06-12 14:30:00,5,14,10022.0
1623466500,40.659275,-73.889,90.0,291.77,291.83,1013.0,82.0,90.0,2.57,0.0,overcast clouds,NYC,2021-06-12 02:55:00,5,2,11207.0
1623499500,40.75371,-73.92109,90.0,291.76,291.69,1012.0,77.0,60.0,2.57,0.0,overcast clouds,NYC,2021-06-12 12:05:00,5,12,11101.0
1623520800,40.83235,-73.92107,90.0,292.11,291.94,1013.0,72.0,104.0,2.14,0.0,overcast clouds,NYC,2021-06-12 18:00:00,5,18,10452.0
1623495000,40.696983,-73.935234,75.0,291.48,291.67,1011.0,88.0,40.0,3.09,0.0,broken clouds,NYC,2021-06-12 10:50:00,5,10,11207.0
1623450480,40.668373,-73.92264,75.0,292.28,292.15,1013.0,73.0,80.0,2.06,0.0,broken clouds,NYC,2021-06-11 22:28:00,4,22,11212.0
1623540420,40.765686,-73.82913,75.0,292.14,291.56,1011.0,56.0,200.0,4.63,0.0,broken clouds,NYC,2021-06-12 23:27:00,5,23,11354.0
1623539880,40.748177,-73.970375,90.0,292.48,292.04,1012.0,60.0,184.0,3.05,0.0,overcast clouds,NYC,2021-06-12 23:18:00,5,23,
1623456900,40.88271,-73.881256,75.0,291.07,290.93,1012.0,77.0,50.0,4.12,0.0,light intensity drizzle,NYC,2021-06-12 00:15:00,5,0,10467.0
1623513600,40.665176,-73.88154,90.0,292.25,291.99,1012.0,68.0,120.0,6.69,0.0,overcast clouds,NYC,2021-06-12 16:00:00,5,16,11207.0
1623437880,40.679333,-73.97533,90.0,292.65,292.22,1015.0,60.0,0.0,2.57,0.0,overcast clouds,NYC,2021-06-11 18:58:00,4,18,11217.0
1623538200,40.687244,-73.95469,90.0,292.89,292.8,1012.0,72.0,240.0,4.63,0.0,overcast clouds,NYC,2021-06-12 22:50:00,5,22,11216.0
1623463200,40.674953,-73.80205,75.0,291.81,291.87,1013.0,82.0,100.0,2.57,0.0,broken clouds,NYC,2021-06-12 02:00:00,5,2,11436.0
1623504960,40.67983,-73.9583,90.0,292.38,292.5,1012.0,82.0,50.0,4.63,0.0,overcast clouds,NYC,2021-06-12 13:36:00,5,13,11238.0
1623476280,40.7494,-73.87573,90.0,291.45,291.48,1013.0,82.0,70.0,2.57,0.0,overcast clouds,NYC,2021-06-12 05:38:00,5,5,11372.0
1623460500,40.809746,-73.93839,75.0,291.38,291.14,1014.0,72.0,100.0,3.09,0.32,light rain,NYC,2021-06-12 01:15:00,5,1,10037.0
1623466200,40.75469,-73.99536,90.0,291.63,291.83,1014.0,88.0,0.0,1.54,0.0,overcast clouds,NYC,2021-06-12 02:50:00,5,2,10018.0
1623410220,40.607674,-74.00172,90.0,290.27,289.68,1017.0,63.0,50.0,5.14,0.0,overcast clouds,NYC,2021-06-11 11:17:00,4,11,11214.0
1623472380,40.615204,-73.96337,90.0,291.53,291.56,1012.0,82.0,70.0,2.06,0.0,overcast clouds,NYC,2021-06-12 04:33:00,5,4,11230.0
1623423000,40.661835,-73.89311,75.0,292.84,292.22,1016.0,52.0,90.0,4.12,0.0,broken clouds,NYC,2021-06-11 14:50:00,4,14,11207.0
1623530940,0.0,0.0,,,,,,,,,,NYC,2021-06-12 20:49:00,5,20,
1623479700,40.865993,-73.84071,75.0,290.33,290.24,1010.0,82.0,100.0,2.06,0.0,broken clouds,NYC,2021-06-12 06:35:00,5,6,10469.0
1623422700,40.741302,-74.00207,90.0,292.52,291.97,1016.0,56.0,20.0,4.12,0.0,overcast clouds,NYC,2021-06-11 14:45:00,4,14,10011.0
1623521520,40.86539,-73.88684,90.0,293.15,292.98,1013.0,68.0,150.0,2.57,0.0,overcast clouds,NYC,2021-06-12 18:12:00,5,18,10458.0
1623468000,40.750412,-73.874016,90.0,291.48,291.67,1014.0,88.0,0.0,1.54,0.0,overcast clouds,NYC,2021-06-12 03:20:00,5,3,11372.0
1623537060,40.851044,-73.91488,90.0,293.28,292.92,1012.0,60.0,204.0,1.94,0.0,overcast clouds,NYC,2021-06-12 22:31:00,5,22,10453.0
1623498600,40.5758,-73.96114,90.0,292.19,292.29,1011.0,82.0,70.0,4.12,0.0,overcast clouds,NYC,2021-06-12 11:50:00,5,11,11235.0
1623398400,40.67743,-73.87591,90.0,290.06,289.45,1017.0,63.0,70.0,3.6,0.0,overcast clouds,NYC,2021-06-11 08:00:00,4,8,11208.0
1623355800,40.803425,-73.93309,1.0,299.18,299.18,1017.0,34.0,120.0,4.12,0.0,clear sky,NYC,2021-06-10 20:10:00,3,20,10035.0
1623516660,40.68815,-73.72963,90.0,292.39,291.62,1012.0,48.0,120.0,7.2,0.0,overcast clouds,NYC,2021-06-12 16:51:00,5,16,11411.0
1623280920,40.736275,-73.95852,1.0,299.88,300.96,1016.0,61.0,223.0,5.14,0.0,clear sky,NYC,2021-06-09 23:22:00,2,23,11222.0
1623430020,40.77918,-73.9508,90.0,292.97,292.55,1017.0,59.0,50.0,3.09,0.0,overcast clouds,NYC,2021-06-11 16:47:00,4,16,10128.0
1623518400,40.69016,-73.98161,90.0,292.42,291.94,1013.0,59.0,0.0,2.06,0.0,overcast clouds,NYC,2021-06-12 17:20:00,5,17,11221.0
1623523020,40.78722,-73.952065,90.0,292.86,292.66,1013.0,68.0,170.0,2.45,0.0,overcast clouds,NYC,2021-06-12 18:37:00,5,18,10029.0
1623531600,40.828854,-73.89932,90.0,293.07,292.66,1013.0,59.0,211.0,1.78,0.0,overcast clouds,NYC,2021-06-12 21:00:00,5,21,10459.0
1623520620,40.608215,-73.99809,90.0,292.25,291.76,1013.0,59.0,0.0,2.06,0.0,overcast clouds,NYC,2021-06-12 17:57:00,5,17,11214.0
1623517200,40.692722,-73.98433,90.0,292.53,292.3,1013.0,68.0,170.0,3.6,0.0,overcast clouds,NYC,2021-06-12 17:00:00,5,17,11201.0
1623514560,40.867676,-73.85571,90.0,291.49,291.02,1012.0,63.0,50.0,5.66,0.0,overcast clouds,NYC,2021-06-12 16:16:00,5,16,10469.0
1623524340,40.88851,-73.86009,90.0,293.42,292.96,1012.0,56.0,70.0,2.06,0.0,overcast clouds,NYC,2021-06-12 18:59:00,5,18,10466.0
1623539400,40.67189,-73.895874,75.0,292.11,291.84,1012.0,68.0,170.0,3.6,0.0,broken clouds,NYC,2021-06-12 23:10:00,5,23,11207.0
1623468000,40.742863,-74.003975,75.0,291.73,291.78,1013.0,82.0,60.0,3.09,0.0,broken clouds,NYC,2021-06-12 03:20:00,5,3,10011.0
1623247200,40.62547,-74.00383,75.0,300.39,302.32,1016.0,69.0,290.0,2.06,0.0,broken clouds,NYC,2021-06-09 14:00:00,2,14,11219.0
1623445200,40.72359,-73.98918,90.0,292.72,292.3,1015.0,60.0,160.0,3.6,0.0,overcast clouds,NYC,2021-06-11 21:00:00,4,21,10003.0
1623477300,40.72844,-73.87116,90.0,291.45,291.48,1013.0,82.0,70.0,2.57,0.0,overcast clouds,NYC,2021-06-12 05:55:00,5,5,11374.0
1623530700,40.706917,-73.93972,90.0,293.08,292.67,1013.0,59.0,193.0,2.46,0.0,overcast clouds,NYC,2021-06-12 20:45:00,5,20,11206.0
1623513900,40.72416,-73.754974,90.0,292.4,291.63,1012.0,48.0,120.0,7.2,0.0,overcast clouds,NYC,2021-06-12 16:05:00,5,16,11427.0
1623461400,40.844982,-73.92067,75.0,291.1,290.83,1014.0,72.0,100.0,3.09,0.56,light rain,NYC,2021-06-12 01:30:00,5,1,10452.0
1623530820,40.651863,-73.86536,90.0,293.02,292.84,1012.0,68.0,130.0,1.54,0.0,overcast clouds,NYC,2021-06-12 20:47:00,5,20,
1623520800,40.803715,-73.91588,90.0,292.36,292.22,1013.0,72.0,128.0,2.38,0.0,overcast clouds,NYC,2021-06-12 18:00:00,5,18,10454.0
1623520620,40.73968,-73.849495,90.0,292.43,292.29,1013.0,72.0,130.0,2.52,0.0,overcast clouds,NYC,2021-06-12 17:57:00,5,17,11368.0
1623493800,40.621998,-73.9743,75.0,291.53,291.72,1011.0,88.0,40.0,3.09,0.0,broken clouds,NYC,2021-06-12 10:30:00,5,10,11230.0
1623512460,40.632725,-73.90017,90.0,292.25,291.99,1012.0,68.0,120.0,6.69,0.0,overcast clouds,NYC,2021-06-12 15:41:00,5,15,11236.0
1623305100,40.672855,-73.87131,40.0,298.05,298.4,1014.0,69.0,30.0,5.66,0.0,scattered clouds,NYC,2021-06-10 06:05:00,3,6,11208.0
1623523920,40.848545,-73.86161,90.0,293.42,292.96,1012.0,56.0,70.0,2.06,0.0,overcast clouds,NYC,2021-06-12 18:52:00,5,18,10462.0
1623503400,40.861023,-73.89205,90.0,291.3,291.05,1013.0,72.0,70.0,4.63,0.0,overcast clouds,NYC,2021-06-12 13:10:00,5,13,10458.0
1623496200,40.83611,-73.92238,90.0,290.91,290.75,1012.0,77.0,50.0,3.6,0.0,overcast clouds,NYC,2021-06-12 11:10:00,5,11,10452.0
1623517860,40.676598,-73.93039,90.0,292.34,291.86,1013.0,59.0,0.0,2.06,0.0,overcast clouds,NYC,2021-06-12 17:11:00,5,17,11213.0
1623253440,40.865158,-73.89648,1.0,303.22,305.16,1017.0,55.0,340.0,3.6,0.0,clear sky,NYC,2021-06-09 15:44:00,2,15,10468.0
1623487440,40.81662,-73.86571,75.0,290.33,290.11,1011.0,77.0,60.0,1.54,0.0,broken clouds,NYC,2021-06-12 08:44:00,5,8,10473.0
1623535800,40.67657,-73.9008,75.0,292.89,292.7,1012.0,68.0,150.0,3.09,0.0,broken clouds,NYC,2021-06-12 22:10:00,5,22,11207.0
1623293400,40.68546,-73.98515,1.0,299.0,299.68,1015.0,78.0,250.0,2.57,0.0,clear sky,NYC,2021-06-10 02:50:00,3,2,11217.0
1623535680,40.633377,-73.9482,90.0,292.89,292.8,1012.0,72.0,240.0,4.63,0.0,overcast clouds,NYC,2021-06-12 22:08:00,5,22,11210.0
1623505800,40.636375,-74.165085,90.0,292.57,292.47,1012.0,73.0,110.0,2.57,0.0,overcast clouds,NYC,2021-06-12 13:50:00,5,13,10303.0
1623469200,40.670624,-73.895546,90.0,291.6,291.8,1013.0,88.0,100.0,3.09,0.0,overcast clouds,NYC,2021-06-12 03:40:00,5,3,11207.0
1623511200,40.70089,-73.94221,90.0,292.19,292.16,1013.0,77.0,60.0,3.6,0.0,overcast clouds,NYC,2021-06-12 15:20:00,5,15,11206.0
1623485400,40.77139,-73.95044,75.0,290.46,290.26,1011.0,77.0,60.0,1.54,0.0,broken clouds,NYC,2021-06-12 08:10:00,5,8,10075.0
1623459000,40.608204,-73.920715,40.0,292.08,292.04,1013.0,77.0,80.0,3.09,0.0,scattered clouds,NYC,2021-06-12 00:50:00,5,0,11234.0
1623528000,40.691914,-73.88332,90.0,292.85,292.42,1013.0,59.0,140.0,4.12,0.0,overcast clouds,NYC,2021-06-12 20:00:00,5,20,11385.0
1623513600,40.69706,-73.91933,90.0,292.25,291.99,1012.0,68.0,120.0,6.69,0.0,overcast clouds,NYC,2021-06-12 16:00:00,5,16,11221.0
1623512400,40.651226,-73.94096,90.0,292.25,292.23,1012.0,77.0,40.0,2.06,0.0,overcast clouds,NYC,2021-06-12 15:40:00,5,15,11203.0
1623456780,40.665257,-73.739555,90.0,291.5,291.53,1013.0,82.0,90.0,2.57,0.0,overcast clouds,NYC,2021-06-12 00:13:00,5,0,11422.0
1623516600,40.72262,-73.901535,90.0,292.49,292.36,1013.0,72.0,0.0,1.54,0.0,overcast clouds,NYC,2021-06-12 16:50:00,5,16,11378.0
1623403800,40.74788,-73.87586,90.0,289.77,289.03,1018.0,59.0,0.0,3.09,0.0,overcast clouds,NYC,2021-06-11 09:30:00,4,9,11373.0
1623531600,40.55309,-74.163284,75.0,293.71,292.87,1012.0,40.0,140.0,2.57,0.0,broken clouds,NYC,2021-06-12 21:00:00,5,21,10312.0
1623516000,40.7666,-73.89117,90.0,292.49,292.36,1013.0,72.0,0.0,1.54,0.0,overcast clouds,NYC,2021-06-12 16:40:00,5,16,11370.0
1623259200,40.634483,-74.02359,20.0,305.01,308.5,1015.0,55.0,220.0,2.57,0.0,few clouds,NYC,2021-06-09 17:20:00,2,17,11209.0
1623462900,40.82005,-73.88698,75.0,291.1,290.83,1014.0,72.0,100.0,3.09,0.56,light rain,NYC,2021-06-12 01:55:00,5,1,10474.0
1623387840,0.0,0.0,,,,,,,,,,NYC,2021-06-11 05:04:00,4,5,
1623423600,40.678444,-73.86886,75.0,292.84,292.22,1016.0,52.0,90.0,4.12,0.0,broken clouds,NYC,2021-06-11 15:00:00,4,15,11208.0
1623369420,40.68138,-73.95352,1.0,294.24,293.68,1017.0,49.0,60.0,6.17,0.0,clear sky,NYC,2021-06-10 23:57:00,3,23,11216.0
1623091980,40.667347,-73.9376,40.0,302.68,304.27,1018.0,55.0,140.0,5.14,0.0,scattered clouds,NYC,2021-06-07 18:53:00,0,18,11213.0
1623529500,40.610054,-73.95342,90.0,292.93,292.32,1012.0,52.0,156.0,3.06,0.0,overcast clouds,NYC,2021-06-12 20:25:00,5,20,11229.0
1623498600,40.664234,-73.74565,75.0,291.46,291.49,1011.0,82.0,50.0,5.14,0.0,broken clouds,NYC,2021-06-12 11:50:00,5,11,11413.0
1623511080,40.691982,-73.735695,90.0,292.58,292.35,1012.0,68.0,120.0,6.69,0.0,overcast clouds,NYC,2021-06-12 15:18:00,5,15,11411.0
1623456420,40.70674,-73.92032,40.0,291.92,291.73,1013.0,72.0,90.0,2.06,0.0,scattered clouds,NYC,2021-06-12 00:07:00,5,0,11237.0
1623506400,40.67255,-73.988045,90.0,292.38,292.5,1012.0,82.0,50.0,4.63,0.0,overcast clouds,NYC,2021-06-12 14:00:00,5,14,11215.0
1623531600,40.835648,-73.88862,90.0,293.07,292.66,1013.0,59.0,211.0,1.78,0.0,overcast clouds,NYC,2021-06-12 21:00:00,5,21,10460.0
1623442080,40.85965,-73.90312,90.0,293.04,292.76,1015.0,64.0,0.0,1.54,0.0,overcast clouds,NYC,2021-06-11 20:08:00,4,20,10468.0
1623535200,40.76229,-73.75711,75.0,293.5,292.95,1011.0,52.0,0.0,1.54,0.0,broken clouds,NYC,2021-06-12 22:00:00,5,22,11362.0
1623520800,40.68989,-73.81819,90.0,292.49,292.12,1013.0,63.0,120.0,5.66,0.0,overcast clouds,NYC,2021-06-12 18:00:00,5,18,11419.0
1623532800,40.69911,-73.93402,90.0,293.7,293.35,1013.0,59.0,186.0,2.67,0.0,overcast clouds,NYC,2021-06-12 21:20:00,5,21,11206.0
1623522600,40.670864,-73.80753,90.0,293.1,292.69,1013.0,59.0,140.0,4.12,0.0,overcast clouds,NYC,2021-06-12 18:30:00,5,18,11420.0
1623470400,40.850273,-73.82767,90.0,291.02,290.87,1012.0,77.0,50.0,2.57,0.0,overcast clouds,NYC,2021-06-12 04:00:00,5,4,10461.0
1623507000,40.686665,-73.86089,90.0,292.39,292.04,1012.0,64.0,110.0,3.6,0.0,overcast clouds,NYC,2021-06-12 14:10:00,5,14,11421.0
1623520440,40.84226,-73.87228,90.0,292.11,291.94,1013.0,72.0,104.0,2.14,0.0,overcast clouds,NYC,2021-06-12 17:54:00,5,17,10460.0
1623471900,40.678112,-73.90784,90.0,291.43,291.61,1012.0,88.0,70.0,1.54,0.0,overcast clouds,NYC,2021-06-12 04:25:00,5,4,11207.0
1623493200,40.730885,-73.9479,75.0,291.04,291.03,1011.0,82.0,50.0,2.06,0.0,broken clouds,NYC,2021-06-12 10:20:00,5,10,11222.0
1623411420,40.678738,-73.89887,75.0,289.9,289.17,1017.0,59.0,70.0,4.63,0.0,broken clouds,NYC,2021-06-11 11:37:00,4,11,11207.0
1623236820,40.88173,-73.88239,1.0,296.47,297.16,1017.0,88.0,297.0,2.44,0.0,clear sky,NYC,2021-06-09 11:07:00,2,11,10467.0
1623508800,40.756317,-73.83369,90.0,291.9,291.71,1012.0,72.0,40.0,4.63,0.0,overcast clouds,NYC,2021-06-12 14:40:00,5,14,11355.0
1623516600,40.710464,-73.986626,90.0,292.53,292.3,1013.0,68.0,170.0,3.6,0.0,overcast clouds,NYC,2021-06-12 16:50:00,5,16,10002.0
1623460860,40.674953,-73.80205,75.0,291.81,291.87,1013.0,82.0,100.0,2.57,0.0,broken clouds,NYC,2021-06-12 01:21:00,5,1,11436.0
1623530700,40.63038,-73.90379,90.0,293.02,292.84,1012.0,68.0,130.0,1.54,0.0,overcast clouds,NYC,2021-06-12 20:45:00,5,20,11236.0
1623336900,40.68107,-73.94972,75.0,299.31,299.31,1017.0,44.0,50.0,4.63,0.0,broken clouds,NYC,2021-06-10 14:55:00,3,14,11216.0
1623456240,40.6742,-73.99984,40.0,292.09,292.05,1013.0,77.0,80.0,3.09,0.0,scattered clouds,NYC,2021-06-12 00:04:00,5,0,11231.0
1623520800,40.737606,-73.74073,90.0,292.86,292.53,1013.0,63.0,120.0,5.66,0.0,overcast clouds,NYC,2021-06-12 18:00:00,5,18,11427.0
1623454200,40.76663,-73.88903,90.0,292.33,291.97,1014.0,64.0,70.0,3.6,0.0,overcast clouds,NYC,2021-06-11 23:30:00,4,23,11370.0
1623507600,40.705307,-74.00903,90.0,292.07,292.03,1012.0,77.0,30.0,2.57,0.0,overcast clouds,NYC,2021-06-12 14:20:00,5,14,10005.0
1623497400,40.579803,-73.97184,90.0,292.19,292.29,1011.0,82.0,70.0,4.12,0.0,overcast clouds,NYC,2021-06-12 11:30:00,5,11,11224.0
1623536520,40.741337,-73.85933,90.0,293.35,292.89,1012.0,56.0,183.0,2.64,0.0,overcast clouds,NYC,2021-06-12 22:22:00,5,22,11368.0
1623514800,40.813145,-73.938614,90.0,292.37,292.12,1013.0,68.0,60.0,2.57,0.0,overcast clouds,NYC,2021-06-12 16:20:00,5,16,10037.0
1623540600,40.885757,-73.82837,75.0,292.66,292.13,1011.0,56.0,200.0,4.63,0.0,broken clouds,NYC,2021-06-12 23:30:00,5,23,10475.0
1623513600,40.569927,-74.09108,90.0,292.35,292.34,1012.0,77.0,40.0,2.06,0.0,overcast clouds,NYC,2021-06-12 16:00:00,5,16,10306.0
1623510000,40.801754,-73.93121,90.0,291.5,291.4,1013.0,77.0,60.0,3.6,0.0,overcast clouds,NYC,2021-06-12 15:00:00,5,15,
1623343680,40.873016,-73.87488,75.0,299.81,299.81,1017.0,47.0,40.0,7.72,0.0,broken clouds,NYC,2021-06-10 16:48:00,3,16,10470.0
1623508800,40.824066,-73.908714,90.0,291.22,291.09,1013.0,77.0,60.0,3.6,0.0,overcast clouds,NYC,2021-06-12 14:40:00,5,14,10456.0
1623512700,40.668007,-73.89969,90.0,292.25,291.99,1012.0,68.0,120.0,6.69,0.0,overcast clouds,NYC,2021-06-12 15:45:00,5,15,11207.0
1623325440,40.70083,-73.93314,90.0,297.19,297.03,1017.0,53.0,0.0,1.54,0.0,overcast clouds,NYC,2021-06-10 11:44:00,3,11,11206.0
1623503340,40.61717,-73.955154,90.0,292.38,292.5,1012.0,82.0,50.0,4.63,0.0,overcast clouds,NYC,2021-06-12 13:09:00,5,13,11230.0
1623456000,40.79162,-73.94885,90.0,292.3,291.94,1014.0,64.0,70.0,3.6,0.0,overcast clouds,NYC,2021-06-12 00:00:00,5,0,10029.0
1623370200,40.80383,-73.94211,20.0,293.55,292.77,1017.0,43.0,140.0,3.6,0.0,few clouds,NYC,2021-06-11 00:10:00,4,0,10035.0
1623278280,40.68218,-73.94659,1.0,300.22,302.04,1015.0,69.0,270.0,2.06,0.0,clear sky,NYC,2021-06-09 22:38:00,2,22,11216.0
1623498000,40.680035,-73.9055,75.0,291.65,291.57,1011.0,77.0,50.0,3.6,0.0,broken clouds,NYC,2021-06-12 11:40:00,5,11,11207.0
1623048900,40.67888,-73.93561,1.0,297.12,297.48,1019.0,73.0,280.0,2.57,0.0,clear sky,NYC,2021-06-07 06:55:00,0,6,11213.0
1623342900,40.849407,-73.900894,75.0,300.19,299.99,1018.0,39.0,60.0,3.6,0.0,broken clouds,NYC,2021-06-10 16:35:00,3,16,10457.0
1623502200,40.798916,-73.94024,90.0,291.47,291.37,1012.0,77.0,60.0,2.57,0.0,overcast clouds,NYC,2021-06-12 12:50:00,5,12,10035.0
1623213600,40.676342,-73.910934,90.0,295.82,296.6,1016.0,94.0,230.0,3.6,0.0,overcast clouds,NYC,2021-06-09 04:40:00,2,4,11236.0
1623522000,40.711216,-73.94831,90.0,292.76,292.55,1013.0,68.0,167.0,2.63,0.0,overcast clouds,NYC,2021-06-12 18:20:00,5,18,11206.0
1623091800,40.67105,-73.9233,40.0,302.68,304.27,1018.0,55.0,140.0,5.14,0.0,scattered clouds,NYC,2021-06-07 18:50:00,0,18,11233.0
1623527700,40.86272,-73.84083,90.0,293.22,292.74,1012.0,56.0,70.0,2.06,0.0,overcast clouds,NYC,2021-06-12 19:55:00,5,19,10469.0
1623475800,40.67911,-73.880615,90.0,291.63,291.67,1012.0,82.0,50.0,3.09,0.0,overcast clouds,NYC,2021-06-12 05:30:00,5,5,11208.0
1623524100,40.723022,-73.99882,90.0,292.58,292.01,1013.0,55.0,130.0,2.57,0.0,overcast clouds,NYC,2021-06-12 18:55:00,5,18,10012.0
1623516540,40.734947,-73.845436,90.0,292.51,291.75,1012.0,48.0,120.0,7.2,0.0,overcast clouds,NYC,2021-06-12 16:49:00,5,16,11375.0
1623499200,40.739124,-73.850075,90.0,291.46,291.36,1012.0,77.0,50.0,3.6,0.0,overcast clouds,NYC,2021-06-12 12:00:00,5,12,11368.0
1623520860,40.821705,-73.9568,90.0,292.86,292.66,1013.0,68.0,150.0,2.57,0.0,overcast clouds,NYC,2021-06-12 18:01:00,5,18,10031.0
1623508140,40.69484,-73.98391,90.0,292.07,292.03,1012.0,77.0,30.0,2.57,0.0,overcast clouds,NYC,2021-06-12 14:29:00,5,14,11201.0
1623522300,40.696846,-73.961754,90.0,292.58,292.01,1013.0,55.0,130.0,2.57,0.0,overcast clouds,NYC,2021-06-12 18:25:00,5,18,11205.0
1623535200,40.71018,-73.91085,90.0,293.7,293.35,1013.0,59.0,186.0,2.67,0.0,overcast clouds,NYC,2021-06-12 22:00:00,5,22,11385.0
1623399600,40.882496,-73.88283,90.0,289.44,288.67,1018.0,59.0,0.0,3.09,0.0,overcast clouds,NYC,2021-06-11 08:20:00,4,8,10467.0
1623532920,40.6843,-73.87222,75.0,293.47,293.2,1012.0,63.0,120.0,2.06,0.0,broken clouds,NYC,2021-06-12 21:22:00,5,21,11208.0
1623537000,40.65422,-73.939384,90.0,292.89,292.8,1012.0,72.0,240.0,4.63,0.0,overcast clouds,NYC,2021-06-12 22:30:00,5,22,11203.0
1623531600,40.73086,-73.8562,90.0,293.02,292.84,1012.0,68.0,130.0,1.54,0.0,overcast clouds,NYC,2021-06-12 21:00:00,5,21,11374.0
1623537720,40.66957,-73.86198,75.0,292.89,292.7,1012.0,68.0,150.0,3.09,0.0,broken clouds,NYC,2021-06-12 22:42:00,5,22,11208.0
1623466200,40.68746,-73.906494,90.0,291.77,291.83,1013.0,82.0,90.0,2.57,0.0,overcast clouds,NYC,2021-06-12 02:50:00,5,2,11207.0
1623366600,40.798527,-73.93961,1.0,295.13,294.38,1017.0,38.0,0.0,2.06,0.0,clear sky,NYC,2021-06-10 23:10:00,3,23,10035.0
1623516900,40.834354,-73.90086,90.0,292.01,291.73,1013.0,68.0,60.0,2.57,0.0,overcast clouds,NYC,2021-06-12 16:55:00,5,16,10456.0
1623520800,40.609,-73.95642,90.0,292.25,291.76,1013.0,59.0,0.0,2.06,0.0,overcast clouds,NYC,2021-06-12 18:00:00,5,18,11235.0
1623526080,40.763744,-73.83507,90.0,292.83,292.32,1012.0,56.0,70.0,2.06,0.0,overcast clouds,NYC,2021-06-12 19:28:00,5,19,11354.0
1623487800,40.89183,-73.84324,75.0,290.27,290.05,1010.0,77.0,50.0,3.6,0.0,broken clouds,NYC,2021-06-12 08:50:00,5,8,10466.0
1623153600,40.61593,-73.91312,1.0,297.81,298.5,1018.0,83.0,260.0,1.54,0.0,clear sky,NYC,2021-06-08 12:00:00,1,12,11234.0
1623517260,40.848118,-73.93089,90.0,292.11,291.94,1013.0,72.0,104.0,2.14,0.0,overcast clouds,NYC,2021-06-12 17:01:00,5,17,10040.0
1623349080,40.605568,-74.03118,1.0,298.8,298.31,1017.0,34.0,150.0,5.66,0.0,clear sky,NYC,2021-06-10 18:18:00,3,18,11252.0
1623276660,40.67813,-73.87112,75.0,299.91,301.83,1015.0,73.0,190.0,5.66,0.0,broken clouds,NYC,2021-06-09 22:11:00,2,22,11208.0
1623524400,40.688698,-73.85409,90.0,293.1,292.69,1013.0,59.0,140.0,4.12,0.0,overcast clouds,NYC,2021-06-12 19:00:00,5,19,11421.0
1623492900,40.679386,-73.99685,75.0,291.38,291.56,1011.0,88.0,40.0,3.09,0.0,broken clouds,NYC,2021-06-12 10:15:00,5,10,11231.0
1623513600,40.7272,-73.74922,90.0,292.58,292.35,1012.0,68.0,120.0,6.69,0.0,overcast clouds,NYC,2021-06-12 16:00:00,5,16,11427.0
1623496740,40.767418,-73.7906,75.0,291.03,291.01,1011.0,82.0,50.0,5.14,0.0,broken clouds,NYC,2021-06-12 11:19:00,5,11,11358.0
1623500100,40.694588,-73.82591,75.0,291.88,291.82,1011.0,77.0,50.0,5.14,0.0,broken clouds,NYC,2021-06-12 12:15:00,5,12,11418.0
1623507000,40.700768,-73.990944,90.0,292.07,292.03,1012.0,77.0,30.0,2.57,0.0,overcast clouds,NYC,2021-06-12 14:10:00,5,14,11201.0
1623465000,40.844982,-73.92067,90.0,291.04,291.18,1014.0,88.0,0.0,1.54,0.8,light rain,NYC,2021-06-12 02:30:00,5,2,10452.0
1623456000,40.69324,-73.92865,75.0,292.44,292.57,1013.0,82.0,80.0,3.09,0.0,broken clouds,NYC,2021-06-12 00:00:00,5,0,11221.0
1623475380,40.71778,-73.93246,90.0,291.45,291.48,1013.0,82.0,70.0,2.57,0.0,overcast clouds,NYC,2021-06-12 05:23:00,5,5,11211.0
1623535500,40.665916,-73.92547,90.0,292.89,292.8,1012.0,72.0,240.0,4.63,0.0,overcast clouds,NYC,2021-06-12 22:05:00,5,22,11212.0
1623501000,40.829185,-73.94472,90.0,291.5,291.4,1012.0,77.0,70.0,4.12,0.0,overcast clouds,NYC,2021-06-12 12:30:00,5,12,10031.0
1623498660,40.736576,-73.85406,90.0,291.46,291.36,1012.0,77.0,50.0,3.6,0.0,overcast clouds,NYC,2021-06-12 11:51:00,5,11,
1623527100,40.781693,-73.839615,90.0,292.83,292.32,1012.0,56.0,70.0,2.06,0.0,overcast clouds,NYC,2021-06-12 19:45:00,5,19,11356.0
